Season,Round,Date,Local.start.time,Venue,Attendance,First.name,Surname,ID,Jumper.No.,Playing.for,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit.Outs,Tackles,Rebounds,Inside.50s,Clearances,Clangers,Frees.For,Frees.Against,Brownlow.Votes,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,One.Percenters,Bounces,Goal.Assists,Time.on.Ground,Substitute,Umpire.1,Umpire.2,Umpire.3,Umpire.4,Home.team,HQ1G,HQ1B,HQ2G,HQ2B,HQ3G,HQ3B,HQ4G,HQ4B,HQETG,HQETB,Home.score,Away.team,AQ1G,AQ1B,AQ2G,AQ2B,AQ3G,AQ3B,AQ4G,AQ4B,AQETG,AQETB,Away.score,HQ1P,HQ2P,HQ3P,HQ4P,HQETP,AQ1P,AQ2P,AQ3P,AQ4P,AQETP,Player,Team,url,Age,Career.Games,Coach,DOB,Home.Away,Position,match_weather_temp_c,match_weather_type,Is_Raining
2025,24,2025-08-16,1905,Adelaide Oval,54283,Jack,Crisp,12061,25,Collingwood,10,3,13,23,1,0,0,13,1,3,6,3,1,1,0,11,13,0,1,3,0,0,83,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Jack Crisp,Collingwood,https://afltables.com/afl/stats/players/J/Jack_Crisp.html,31.870636550308006,271,"McRae, Craig",2-Oct-1993,Away,RR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Josh,Daicos,12573,7,Collingwood,12,3,7,19,0,0,0,2,8,1,1,1,0,0,0,6,8,1,0,0,0,0,88,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Josh Daicos,Collingwood,https://afltables.com/afl/stats/players/J/Josh_Daicos.html,26.720054757015742,148,"McRae, Craig",26-Nov-1998,Away,HBFR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Nick,Daicos,12943,35,Collingwood,18,2,11,29,1,2,0,6,1,8,8,4,1,3,3,14,16,0,0,1,1,0,91,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Nick Daicos,Collingwood,https://afltables.com/afl/stats/players/N/Nick_Daicos.html,22.61601642710472,92,"McRae, Craig",3-Jan-2003,Away,R,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Jordan,de Goey,12318,2,Collingwood,8,0,3,11,0,1,0,1,1,6,4,1,1,0,0,7,5,0,0,3,0,1,73,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Jordan de Goey,Collingwood,https://afltables.com/afl/stats/players/J/Jordan_de_Goey.html,29.421629021218344,179,"McRae, Craig",15-Mar-1996,Away,NA,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Jamie,Elliott,12083,5,Collingwood,5,2,3,8,2,0,0,7,0,4,3,4,0,1,0,5,3,1,1,0,0,0,87,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Jamie Elliott,Collingwood,https://afltables.com/afl/stats/players/J/Jamie_Elliott1.html,32.98562628336756,216,"McRae, Craig",21-Aug-1992,Away,HFFR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Billy,Frampton,12676,17,Collingwood,12,5,4,16,0,0,0,2,4,2,0,3,3,1,0,6,10,0,0,4,0,0,96,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Billy Frampton,Collingwood,https://afltables.com/afl/stats/players/B/Billy_Frampton.html,28.736481861738536,71,"McRae, Craig",20-Nov-1996,Away,FB,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Dan,Houston,12495,9,Collingwood,11,5,7,18,1,0,0,4,0,6,3,5,0,2,0,7,12,0,1,2,0,0,83,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Dan Houston,Collingwood,https://afltables.com/afl/stats/players/D/Dan_Houston.html,28.262833675564682,186,"McRae, Craig",12-May-1997,Away,HBFR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Patrick,Lipinski,12578,1,Collingwood,5,1,5,10,0,0,0,5,1,1,1,4,1,1,0,8,3,0,0,1,0,0,72,Off,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Patrick Lipinski,Collingwood,https://afltables.com/afl/stats/players/P/Patrick_Lipinski.html,27.082135523613964,138,"McRae, Craig",17-Jul-1998,Away,WR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Ned,Long,13023,44,Collingwood,11,3,11,22,0,0,0,4,1,6,7,1,0,1,0,10,10,0,1,1,0,1,69,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Ned Long,Collingwood,https://afltables.com/afl/stats/players/N/Ned_Long.html,22.525667351129364,34,"McRae, Craig",5-Feb-2003,Away,SUB,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Brayden,Maynard,12371,4,Collingwood,11,7,7,18,0,0,0,2,1,2,0,4,1,2,0,5,12,2,0,1,0,0,88,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Brayden Maynard,Collingwood,https://afltables.com/afl/stats/players/B/Brayden_Maynard.html,28.903490759753595,226,"McRae, Craig",20-Sep-1996,Away,BPL,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Beau,McCreery,12876,31,Collingwood,9,3,2,11,0,0,0,8,0,3,1,5,1,0,0,5,5,1,0,2,0,0,71,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Beau McCreery,Collingwood,https://afltables.com/afl/stats/players/B/Beau_McCreery.html,24.32580424366872,93,"McRae, Craig",19-Apr-2001,Away,INT,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Daniel,McStay,12291,11,Collingwood,4,0,2,6,0,1,4,2,0,2,0,0,1,0,0,3,3,0,0,3,0,0,71,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Daniel McStay,Collingwood,https://afltables.com/afl/stats/players/D/Daniel_McStay.html,30.145106091718002,197,"McRae, Craig",24-Jun-1995,Away,FPL,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Tim,Membrey,12300,28,Collingwood,5,3,2,7,2,0,1,2,0,1,0,1,0,0,0,2,7,0,2,5,0,0,83,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Tim Membrey,Collingwood,https://afltables.com/afl/stats/players/T/Tim_Membrey.html,31.22450376454483,199,"McRae, Craig",26-May-1994,Away,INT,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Brody,Mihocek,12639,41,Collingwood,6,3,3,9,0,1,1,4,0,0,0,6,1,3,0,3,6,0,1,1,0,0,85,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Brody Mihocek,Collingwood,https://afltables.com/afl/stats/players/B/Brody_Mihocek.html,32.5284052019165,156,"McRae, Craig",4-Feb-1993,Away,CHF,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Darcy,Moore,12372,30,Collingwood,6,3,5,11,0,0,0,0,2,0,0,0,0,0,0,3,6,0,0,5,0,0,96,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Darcy Moore,Collingwood,https://afltables.com/afl/stats/players/D/Darcy_Moore.html,29.555783709787818,192,"McRae, Craig",25-Jan-1996,Away,FB,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Wil,Parker,13147,15,Collingwood,6,2,4,10,0,0,0,3,1,0,0,1,0,1,0,2,6,0,0,1,0,0,74,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Wil Parker,Collingwood,https://afltables.com/afl/stats/players/W/Wil_Parker.html,23.216290212183434,8,"McRae, Craig",29-May-2002,Away,INT,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Scott,Pendlebury,4182,10,Collingwood,15,4,9,24,0,0,0,5,2,9,8,2,1,1,0,10,14,0,0,1,0,0,74,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Scott Pendlebury,Collingwood,https://afltables.com/afl/stats/players/S/Scott_Pendlebury.html,37.60506502395619,422,"McRae, Craig",7-Jan-1988,Away,C,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Harry,Perryman,12536,12,Collingwood,11,4,0,11,0,1,0,1,0,4,0,2,0,1,0,3,9,0,0,0,0,1,74,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Harry Perryman,Collingwood,https://afltables.com/afl/stats/players/H/Harry_Perryman.html,26.657084188911703,151,"McRae, Craig",19-Dec-1998,Away,CHB,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Isaac,Quaynor,12740,3,Collingwood,8,5,5,13,0,0,0,3,2,3,0,1,0,1,0,4,8,1,0,5,0,0,85,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Isaac Quaynor,Collingwood,https://afltables.com/afl/stats/players/I/Isaac_Quaynor.html,25.583162217659137,130,"McRae, Craig",15-Jan-2000,Away,BPR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Lachie,Schultz,12700,8,Collingwood,8,7,9,17,0,2,0,4,1,1,1,3,0,2,0,4,13,0,3,1,0,2,80,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Lachie Schultz,Collingwood,https://afltables.com/afl/stats/players/L/Lachie_Schultz.html,27.709103353867214,123,"McRae, Craig",30-Nov-1997,Away,FPR,14,RAIN,1
2025,24,2025-08-16,1905,Adelaide Oval,54283,Steele,Sidebottom,11751,22,Collingwood,17,5,4,21,0,0,0,4,1,4,2,8,1,4,0,4,13,0,0,2,0,1,87,,Andrew Stephens, Simon Meredith, Craig Fleer, Jacob Mollison,Adelaide,1,2,6,3,7,4,9,5,NA,NA,59,Collingwood,5,3,5,4,6,8,8,8,NA,NA,56,8,39,46,59,NA,33,34,44,56,NA,Steele Sidebottom,Collingwood,https://afltables.com/afl/stats/players/S/Steele_Sidebottom.html,34.61875427789185,351,"McRae, Craig",2-Jan-1991,Away,WL,14,RAIN,1
2025,24,2025-08-17,1310,Bellerive Oval,11176,Charlie,Comben,12938,30,North Melbourne,6,4,6,12,0,1,0,0,2,1,0,1,0,1,0,4,6,1,0,4,0,0,97,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Charlie Comben,North Melbourne,https://afltables.com/afl/stats/players/C/Charlie_Comben.html,24.076659822039698,47,"Clarkson, Alastair",20-Jul-2001,Home,BPL,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Paul,Curtis,12975,25,North Melbourne,7,5,8,15,5,1,0,3,0,1,3,1,1,0,0,9,8,1,4,3,0,1,80,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Paul Curtis,North Melbourne,https://afltables.com/afl/stats/players/P/Paul_Curtis.html,22.45448323066393,77,"Clarkson, Alastair",4-Mar-2003,Home,FPL,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Caleb,Daniel,12373,5,North Melbourne,13,2,12,25,0,0,0,1,3,3,1,2,0,0,0,5,19,0,0,0,1,0,83,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Caleb Daniel,North Melbourne,https://afltables.com/afl/stats/players/C/Caleb_Daniel.html,29.112251882272417,214,"Clarkson, Alastair",7-Jul-1996,Home,CHB,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Jack,Darling,11905,28,North Melbourne,5,3,5,10,1,0,2,2,0,1,1,3,0,2,0,9,3,3,2,3,0,1,96,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Jack Darling,North Melbourne,https://afltables.com/afl/stats/players/J/Jack_Darling.html,33.17796030116359,319,"Clarkson, Alastair",13-Jun-1992,Home,FF,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Luke,Davies-Uniacke,12590,9,North Melbourne,18,9,22,40,1,1,0,7,1,12,10,4,2,0,2,17,23,0,2,0,3,3,88,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Luke Davies-Uniacke,North Melbourne,https://afltables.com/afl/stats/players/L/Luke_Davies-Uniacke.html,26.191649555099247,129,"Clarkson, Alastair",8-Jun-1999,Home,C,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Cooper,Harvey,13077,37,North Melbourne,1,1,3,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,60,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Cooper Harvey,North Melbourne,https://afltables.com/afl/stats/players/C/Cooper_Harvey.html,21.098562628336754,9,"Clarkson, Alastair",12-Jul-2004,Home,INT,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Jacob,Konstanty,13186,41,North Melbourne,7,2,5,12,1,0,0,4,1,2,2,3,0,1,0,3,8,0,1,1,2,2,62,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Jacob Konstanty,North Melbourne,https://afltables.com/afl/stats/players/J/Jacob_Konstanty.html,20.76933607118412,22,"Clarkson, Alastair",9-Nov-2004,Home,INT,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Griffin,Logue,12511,19,North Melbourne,6,8,10,16,1,0,0,1,1,2,0,0,0,0,0,4,12,1,0,6,0,0,94,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Griffin Logue,North Melbourne,https://afltables.com/afl/stats/players/G/Griffin_Logue.html,27.344969199178646,96,"Clarkson, Alastair",13-Apr-1998,Home,BPR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Colby,McKercher,13107,10,North Melbourne,20,1,9,29,0,0,0,2,3,7,0,5,2,0,1,5,21,0,0,2,2,0,89,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Colby McKercher,North Melbourne,https://afltables.com/afl/stats/players/C/Colby_McKercher.html,20.347707049965777,38,"Clarkson, Alastair",12-Apr-2005,Home,HFFR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Finn,OSullivan,13187,2,North Melbourne,12,3,9,21,0,2,0,3,3,2,1,1,0,0,0,7,15,1,0,2,0,0,88,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Finn OSullivan,North Melbourne,https://afltables.com/afl/stats/players/F/Finn_OSullivan.html,19.216290212183434,21,"Clarkson, Alastair",30-May-2006,Home,NA,NA,NA,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Luke,Parker,11953,26,North Melbourne,12,5,18,30,0,1,0,5,0,4,6,6,0,2,0,15,15,0,0,0,0,1,78,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Luke Parker,North Melbourne,https://afltables.com/afl/stats/players/L/Luke_Parker.html,32.8104038329911,314,"Clarkson, Alastair",25-Oct-1992,Home,R,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Geordie,Payne,13262,23,North Melbourne,4,1,4,8,2,1,0,1,0,1,0,1,2,1,0,3,5,0,1,1,0,1,75,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Geordie Payne,North Melbourne,https://afltables.com/afl/stats/players/G/Geordie_Payne.html,19.777549623545518,2,"Clarkson, Alastair",6-Nov-2005,Home,RR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Toby,Pink,13108,32,North Melbourne,7,6,3,10,0,0,0,0,3,0,0,3,0,1,0,4,6,2,0,6,0,0,89,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Toby Pink,North Melbourne,https://afltables.com/afl/stats/players/T/Toby_Pink.html,27.016427104722794,31,"Clarkson, Alastair",11-Aug-1998,Home,HFFR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Tom,Powell,12866,24,North Melbourne,10,5,12,22,1,2,0,3,0,3,2,2,0,1,0,2,20,0,0,0,2,0,82,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Tom Powell,North Melbourne,https://afltables.com/afl/stats/players/T/Tom_Powell.html,23.459958932238195,90,"Clarkson, Alastair",2-Mar-2002,Home,RR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Bailey,Scott,12701,8,North Melbourne,11,6,6,17,0,0,0,0,4,3,0,2,0,1,0,5,13,0,0,1,0,0,77,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Bailey Scott,North Melbourne,https://afltables.com/afl/stats/players/B/Bailey_Scott.html,25.10677618069815,112,"Clarkson, Alastair",9-Jul-2000,Home,HBFL,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Harry,Sheezel,13034,3,North Melbourne,25,7,29,54,2,2,0,5,0,8,6,6,1,1,3,16,38,0,1,0,0,1,86,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Harry Sheezel,North Melbourne,https://afltables.com/afl/stats/players/H/Harry_Sheezel.html,20.843258042436688,66,"Clarkson, Alastair",13-Oct-2004,Home,HFFL,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Jy,Simpkin,12502,12,North Melbourne,14,4,10,24,1,1,0,2,3,4,2,3,0,0,0,7,18,0,1,0,1,0,92,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Jy Simpkin,North Melbourne,https://afltables.com/afl/stats/players/J/Jy_Simpkin.html,27.451745379876797,172,"Clarkson, Alastair",5-Mar-1998,Home,WR,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Dylan,Stephens,12796,15,North Melbourne,11,3,11,22,0,1,0,2,1,3,4,2,0,1,0,5,15,0,1,2,0,1,91,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Dylan Stephens,North Melbourne,https://afltables.com/afl/stats/players/D/Dylan_Stephens.html,24.605065023956193,80,"Clarkson, Alastair",8-Jan-2001,Home,SUB,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Cooper,Trembath,13263,47,North Melbourne,5,4,4,9,3,1,0,1,0,0,0,0,1,0,0,6,3,2,3,0,0,1,79,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Cooper Trembath,North Melbourne,https://afltables.com/afl/stats/players/C/Cooper_Trembath.html,19.83230663928816,2,"Clarkson, Alastair",17-Oct-2005,Home,CHF,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,George,Wardlaw,13064,6,North Melbourne,12,1,13,25,0,0,0,2,2,4,5,6,1,3,0,13,14,0,0,1,0,1,65,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,George Wardlaw,North Melbourne,https://afltables.com/afl/stats/players/G/George_Wardlaw.html,21.18343600273785,38,"Clarkson, Alastair",11-Jun-2004,Home,INT,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Matt,Whitlock,13208,35,North Melbourne,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,41,On,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Matt Whitlock,North Melbourne,https://afltables.com/afl/stats/players/M/Matt_Whitlock.html,19.254620123203285,2,"Clarkson, Alastair",16-May-2006,Home,INT,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Tristan,Xerri,12788,38,North Melbourne,3,1,19,22,0,0,40,18,0,1,6,1,3,0,0,16,7,0,0,1,0,1,86,,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Tristan Xerri,North Melbourne,https://afltables.com/afl/stats/players/T/Tristan_Xerri.html,26.424366872005475,75,"Clarkson, Alastair",15-Mar-1999,Home,RK,11,MOSTLY_SUNNY,0
2025,24,2025-08-17,1310,Bellerive Oval,11176,Cameron,Zurhaar,12557,44,North Melbourne,1,0,1,2,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,21,Off,Nick Jankovskis, Paul Rebeschini, Matthew Young, Cameron Jones,North Melbourne,2,7,6,11,14,13,20,15,NA,NA,135,Richmond,4,2,6,3,7,9,13,9,NA,NA,87,19,47,97,135,NA,26,39,51,87,NA,Cameron Zurhaar,North Melbourne,https://afltables.com/afl/stats/players/C/Cameron_Zurhaar.html,27.238193018480494,143,"Clarkson, Alastair",22-May-1998,Home,FPR,11,MOSTLY_SUNNY,0
