"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Shaun","Mannagh",13104,"7","Geelong",15,7,4,19,3,3,0,7,0,4,4,2,0,1,1,2,14,0,4,0,0,0,80,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Shaun Mannagh","Geelong","https://afltables.com/afl/stats/players/S/Shaun_Mannagh.html",28.0301163586585,31,"Scott, Chris","6-Aug-1997","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Jack","Martin",12236,"19","Geelong",12,8,5,17,2,1,0,1,2,2,1,1,1,0,0,5,12,0,1,0,0,2,64,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Jack Martin","Geelong","https://afltables.com/afl/stats/players/J/Jack_Martin.html",30.5475701574264,160,"Scott, Chris","29-Jan-1995","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Gryan","Miers",12689,"32","Geelong",14,7,4,18,2,0,0,2,1,2,1,2,1,0,0,6,12,0,0,0,0,0,78,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Gryan Miers","Geelong","https://afltables.com/afl/stats/players/G/Gryan_Miers.html",26.3832991101985,151,"Scott, Chris","30-Mar-1999","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Oisin","Mullin",13066,"34","Geelong",6,1,3,9,0,0,0,3,2,2,2,2,2,0,0,6,2,0,0,1,0,0,84,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Oisin Mullin","Geelong","https://afltables.com/afl/stats/players/O/Oisin_Mullin.html",25.5119780971937,39,"Scott, Chris","11-Feb-2000","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Shannon","Neale",12992,"33","Geelong",6,5,4,10,4,1,1,2,0,2,0,1,0,0,2,5,5,2,4,1,0,0,89,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Shannon Neale","Geelong","https://afltables.com/afl/stats/players/S/Shannon_Neale.html",23.062970568104,42,"Scott, Chris","25-Jul-2002","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Mark","OConnor",12531,"42","Geelong",6,1,3,9,0,0,0,4,2,0,3,4,3,3,0,5,5,0,0,0,0,0,83,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Mark OConnor","Geelong","https://afltables.com/afl/stats/players/M/Mark_OConnor.html",28.580424366872,144,"Scott, Chris","17-Jan-1997","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Connor","OSullivan",13122,"14","Geelong",10,8,2,12,0,0,0,4,3,1,0,1,0,0,0,4,8,2,0,2,0,1,94,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Connor OSullivan","Geelong","https://afltables.com/afl/stats/players/C/Connor_OSullivan.html",20.2464065708419,22,"Scott, Chris","19-May-2005","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Bailey","Smith",12692,"3","Geelong",18,6,12,30,0,0,0,4,0,7,5,4,0,1,3,14,17,0,0,1,0,0,86,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Bailey Smith","Geelong","https://afltables.com/afl/stats/players/B/Bailey_Smith.html",24.6926762491444,122,"Scott, Chris","7-Dec-2000","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Rhys","Stanley",11847,"1","Geelong",11,7,3,14,0,0,33,2,1,3,4,2,1,1,0,5,6,2,1,5,0,1,78,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Rhys Stanley","Geelong","https://afltables.com/afl/stats/players/R/Rhys_Stanley.html",34.7091033538672,227,"Scott, Chris","1-Dec-1990","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Tyson","Stengle",12552,"18","Geelong",9,2,3,12,3,2,0,4,0,2,1,2,1,1,0,6,7,0,1,2,0,1,82,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Tyson Stengle","Geelong","https://afltables.com/afl/stats/players/T/Tyson_Stengle.html",26.8268309377139,105,"Scott, Chris","19-Oct-1998","Away"
2025,"24",2025-08-17,1515,"S.C.G.",37656,"Tom","Stewart",12505,"44","Geelong",19,11,6,25,0,0,0,2,6,2,1,3,0,0,0,5,19,0,0,3,0,0,80,"","Nick Foot"," Leigh Fisher"," Justin Power"," John Howorth","Sydney",4,3,7,4,8,6,10,8,NA,NA,68,"Geelong",4,3,8,7,12,8,16,15,NA,NA,111,27,46,54,68,NA,27,55,80,111,NA,"Tom Stewart","Geelong","https://afltables.com/afl/stats/players/T/Tom_Stewart.html",32.4243668720055,188,"Scott, Chris","15-Mar-1993","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Oskar","Baker",12723,"13","Western Bulldogs",8,5,8,16,0,0,0,0,2,4,1,4,0,1,0,6,12,0,1,4,3,2,81,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Oskar Baker","Footscray","https://afltables.com/afl/stats/players/O/Oskar_Baker.html",27.2299794661191,47,"Beveridge, Luke","25-May-1998","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Marcus","Bontempelli",12269,"4","Western Bulldogs",12,6,19,31,2,2,0,6,1,9,10,3,1,0,3,15,18,1,2,4,4,1,80,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Marcus Bontempelli","Footscray","https://afltables.com/afl/stats/players/M/Marcus_Bontempelli.html",29.7282683093771,257,"Beveridge, Luke","24-Nov-1995","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Lachlan","Bramble",12916,"29","Western Bulldogs",7,2,7,14,0,0,0,2,0,3,0,0,0,0,0,2,12,0,0,0,3,1,86,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Lachlan Bramble","Footscray","https://afltables.com/afl/stats/players/L/Lachlan_Bramble.html",27.3285420944559,76,"Beveridge, Luke","19-Apr-1998","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Jedd","Busslinger",13216,"5","Western Bulldogs",13,7,3,16,0,0,0,0,3,2,0,0,0,0,0,1,15,0,0,5,0,1,87,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Jedd Busslinger","Footscray","https://afltables.com/afl/stats/players/J/Jedd_Busslinger.html",21.435318275154,6,"Beveridge, Luke","11-Mar-2004","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Luke","Cleary",12987,"36","Western Bulldogs",9,6,7,16,0,0,0,2,3,1,0,2,1,2,0,6,12,0,0,6,0,0,85,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Luke Cleary","Footscray","https://afltables.com/afl/stats/players/L/Luke_Cleary.html",23.4517453798768,22,"Beveridge, Luke","5-Mar-2002","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Jordan","Croft",13265,"16","Western Bulldogs",7,4,3,10,2,1,0,1,0,2,0,2,1,1,0,9,2,3,4,0,0,1,81,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Jordan Croft","Footscray","https://afltables.com/afl/stats/players/J/Jordan_Croft.html",20.2655715263518,1,"Beveridge, Luke","12-May-2005","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Bailey","Dale",12354,"31","Western Bulldogs",25,10,9,34,0,0,0,0,4,5,1,5,0,1,2,8,21,1,0,1,1,0,82,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Bailey Dale","Footscray","https://afltables.com/afl/stats/players/B/Bailey_Dale.html",29.0711841204654,177,"Beveridge, Luke","22-Jul-1996","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Sam","Darcy",13021,"10","Western Bulldogs",5,4,5,10,3,0,1,1,0,1,0,2,0,0,0,4,6,1,3,0,0,0,83,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Sam Darcy","Footscray","https://afltables.com/afl/stats/players/S/Sam_Darcy.html",22.0793976728268,44,"Beveridge, Luke","19-Jul-2003","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Sam","Davidson",13178,"42","Western Bulldogs",10,5,5,15,3,0,0,2,1,1,2,2,0,1,0,5,11,1,3,1,0,1,71,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Sam Davidson","Footscray","https://afltables.com/afl/stats/players/S/Sam_Davidson.html",23.6762491444216,18,"Beveridge, Luke","13-Dec-2001","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Tim","English",12537,"44","Western Bulldogs",12,10,8,20,0,1,32,3,3,4,3,1,2,0,1,6,15,0,1,4,0,1,85,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Tim English","Footscray","https://afltables.com/afl/stats/players/T/Tim_English.html",28.0191649555099,153,"Beveridge, Luke","10-Aug-1997","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Joel","Freijah",13140,"27","Western Bulldogs",7,3,10,17,1,0,0,0,2,1,2,2,0,1,0,3,14,0,0,1,1,2,78,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Joel Freijah","Footscray","https://afltables.com/afl/stats/players/J/Joel_Freijah.html",19.7556468172485,35,"Beveridge, Luke","14-Nov-2005","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Riley","Garcia",12907,"38","Western Bulldogs",7,3,11,18,0,1,0,4,0,3,2,4,0,2,0,7,13,0,0,0,0,1,73,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Riley Garcia","Footscray","https://afltables.com/afl/stats/players/R/Riley_Garcia.html",24.5448323066393,38,"Beveridge, Luke","30-Jan-2001","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Jason","Johannisen",12122,"39","Western Bulldogs",12,7,6,18,0,1,0,3,3,1,1,0,0,0,0,1,16,0,1,3,0,0,79,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Jason Johannisen","Footscray","https://afltables.com/afl/stats/players/J/Jason_Johannisen.html",32.7720739219713,211,"Beveridge, Luke","8-Nov-1992","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Matthew","Kennedy",12455,"8","Western Bulldogs",11,3,11,22,0,1,0,4,0,7,6,4,4,2,0,12,11,0,0,1,0,1,70,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Matthew Kennedy","Footscray","https://afltables.com/afl/stats/players/M/Matthew_Kennedy1.html",28.3641341546886,140,"Beveridge, Luke","6-Apr-1997","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Tom","Liberatore",11898,"21","Western Bulldogs",11,3,11,22,0,0,0,8,2,1,9,3,0,0,0,14,9,0,0,2,0,1,78,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Tom Liberatore","Footscray","https://afltables.com/afl/stats/players/T/Tom_Liberatore.html",33.2546201232033,256,"Beveridge, Luke","16-May-1992","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Rory","Lobb",12282,"7","Western Bulldogs",4,3,3,7,0,0,6,2,1,1,1,3,0,2,0,3,4,1,0,9,0,0,96,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Rory Lobb","Footscray","https://afltables.com/afl/stats/players/R/Rory_Lobb.html",32.517453798768,198,"Beveridge, Luke","9-Feb-1993","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Lachlan","McNeil",12854,"30","Western Bulldogs",1,0,4,5,0,0,0,1,0,0,0,0,1,0,0,2,4,0,0,1,0,0,47,"Off","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Lachlan McNeil","Footscray","https://afltables.com/afl/stats/players/L/Lachlan_McNeil.html",24.517453798768,74,"Beveridge, Luke","9-Feb-2001","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Aaron","Naughton",12594,"33","Western Bulldogs",6,3,1,7,3,1,0,2,0,1,0,3,0,0,0,2,4,1,3,2,0,0,83,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Aaron Naughton","Footscray","https://afltables.com/afl/stats/players/A/Aaron_Naughton.html",25.7118412046543,165,"Beveridge, Luke","30-Nov-1999","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"James","ODonnell",13061,"18","Western Bulldogs",12,7,5,17,0,0,0,1,3,1,0,1,0,0,0,4,12,3,0,0,0,0,100,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"James ODonnell","Footscray","https://afltables.com/afl/stats/players/J/James_ODonnell.html",22.9609856262834,47,"Beveridge, Luke","31-Aug-2002","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Ed","Richards",12605,"20","Western Bulldogs",17,2,8,25,2,2,0,6,5,4,1,4,1,1,0,9,18,1,1,3,1,0,81,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Ed Richards","Footscray","https://afltables.com/afl/stats/players/E/Ed_Richards.html",26.1232032854209,147,"Beveridge, Luke","3-Jul-1999","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Ryley","Sanders",13103,"9","Western Bulldogs",0,0,6,6,0,0,0,0,0,0,0,2,0,2,0,1,5,0,0,0,0,0,30,"On","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Ryley Sanders","Footscray","https://afltables.com/afl/stats/players/R/Ryley_Sanders.html",20.5694729637235,35,"Beveridge, Luke","21-Jan-2005","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Rhylee","West",12748,"14","Western Bulldogs",6,1,7,13,3,1,0,1,1,1,1,1,2,1,0,9,5,0,0,0,0,2,80,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Rhylee West","Footscray","https://afltables.com/afl/stats/players/R/Rhylee_West.html",25.0985626283368,80,"Beveridge, Luke","12-Jul-2000","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Bailey","Williams",12441,"34","Western Bulldogs",12,4,8,20,0,1,0,6,2,5,0,0,1,0,0,7,13,1,0,1,1,2,83,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Bailey Williams","Footscray","https://afltables.com/afl/stats/players/B/Bailey_Williams0.html",27.8514715947981,173,"Beveridge, Luke","10-Oct-1997","Home"
2025,"24",2025-08-17,1640,"Docklands",21207,"Liam","Baker",12661,"3","West Coast",14,5,10,24,0,0,0,4,3,2,1,1,1,0,0,8,14,1,0,3,0,0,86,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Liam Baker","West Coast","https://afltables.com/afl/stats/players/L/Liam_Baker.html",27.5530458590007,150,"McQualter, Andrew","27-Jan-1998","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Rhett","Bazzo",13000,"33","West Coast",7,8,8,15,0,0,0,0,4,0,0,0,0,0,0,1,14,0,0,4,0,0,90,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Rhett Bazzo","West Coast","https://afltables.com/afl/stats/players/R/Rhett_Bazzo.html",21.8323066392882,27,"McQualter, Andrew","17-Oct-2003","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Sandy","Brock",13209,"41","West Coast",8,4,5,13,0,0,0,0,3,0,0,3,0,1,0,2,9,0,0,6,0,0,92,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Sandy Brock","West Coast","https://afltables.com/afl/stats/players/S/Sandy_Brock.html",22.6735112936345,13,"McQualter, Andrew","14-Dec-2002","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Tyler","Brockman",12858,"10","West Coast",5,3,1,6,0,1,0,3,0,0,0,0,2,0,0,3,3,0,2,2,0,1,56,"Off","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Tyler Brockman","West Coast","https://afltables.com/afl/stats/players/T/Tyler_Brockman.html",22.7337440109514,55,"McQualter, Andrew","22-Nov-2002","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Campbell","Chesser",13039,"18","West Coast",8,5,14,22,0,0,0,3,0,4,3,1,1,0,0,10,12,0,0,0,0,0,81,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Campbell Chesser","West Coast","https://afltables.com/afl/stats/players/C/Campbell_Chesser.html",22.3066392881588,35,"McQualter, Andrew","27-Apr-2003","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Tom","Cole",12446,"28","West Coast",12,8,5,17,0,0,0,4,4,0,0,3,0,0,0,4,11,1,0,2,0,0,84,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Tom Cole","West Coast","https://afltables.com/afl/stats/players/T/Tom_Cole.html",28.2217659137577,130,"McQualter, Andrew","28-May-1997","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Jamie","Cripps",11937,"15","West Coast",6,2,4,10,1,0,0,2,0,3,1,6,0,2,0,1,9,0,0,0,0,0,88,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Jamie Cripps","West Coast","https://afltables.com/afl/stats/players/J/Jamie_Cripps.html",33.3175906913073,271,"McQualter, Andrew","23-Apr-1992","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Hamish","Davis",13210,"38","West Coast",9,4,9,18,0,0,0,4,3,2,2,2,2,0,0,10,8,0,0,1,0,0,78,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Hamish Davis","West Coast","https://afltables.com/afl/stats/players/H/Hamish_Davis.html",19.2929500342231,7,"McQualter, Andrew","2-May-2006","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Matt","Flynn",12870,"25","West Coast",5,2,6,11,1,0,40,3,1,1,2,2,0,0,0,4,5,1,1,1,0,0,78,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Matt Flynn","West Coast","https://afltables.com/afl/stats/players/M/Matt_Flynn.html",27.9253935660507,54,"McQualter, Andrew","13-Sep-1997","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Reuben","Ginbey",13038,"7","West Coast",13,9,9,22,0,0,0,1,6,0,0,4,0,1,0,6,17,1,0,5,1,0,86,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Reuben Ginbey","West Coast","https://afltables.com/afl/stats/players/R/Reuben_Ginbey.html",20.933607118412,62,"McQualter, Andrew","10-Sep-2004","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Jack","Graham",12576,"17","West Coast",14,2,6,20,0,0,0,10,0,5,7,2,3,2,0,8,12,0,0,1,0,0,79,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Jack Graham","West Coast","https://afltables.com/afl/stats/players/J/Jack_Graham.html",27.4736481861739,148,"McQualter, Andrew","25-Feb-1998","Away"
2025,"24",2025-08-17,1640,"Docklands",21207,"Clay","Hall",13167,"29","West Coast",2,0,13,15,0,0,0,2,2,1,3,4,1,3,0,9,7,0,0,0,0,1,78,"","Nick Brown"," Jack Howard"," Cameron Dore"," Andrew Heffernan","Western Bulldogs",4,5,11,7,15,7,19,12,NA,NA,126,"West Coast",0,1,2,5,3,8,4,8,NA,NA,32,29,73,97,126,NA,1,17,26,32,NA,"Clay Hall","West Coast","https://afltables.com/afl/stats/players/C/Clay_Hall.html",20.2655715263518,15,"McQualter, Andrew","12-May-2005","Away"
